Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Hour,Minute_Duration,Month_Num,Month,Temperature_Interval,Humidity_Interval,Season,Regional_PIF
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,Unknown,GCFL,False,False,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,85791.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Unidentified Crow,Corvus,179724.0,Unknown,UNCR,False,False,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,87098.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Horned Lark,Eremophila alpestris,554256.0,Unknown,HOLA,False,False,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,264079.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,Unknown,BHCO,False,False,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,94215.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,94257.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,Unknown,AMRO,False,False,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,87136.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0018,Grassland,2018,2018-05-22,1900-01-01 07:29:00,1900-01-01 07:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,Unknown,EAWP,False,True,20.2000007629395,84.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,85846.0,False,7,10.0,5,May,"(18.89, 21.52]","(80.5, 89.65]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Orchard Oriole,Icterus spurius,179064.0,Unknown,OROR,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,93634.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,94257.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,Unknown,CEDW,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,88296.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,Unknown,CACH,False,True,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,265876.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,94228.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,84781.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,83867.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,Unknown,COYE,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,92708.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,84790.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,84790.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,94228.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,Unknown,EATO,False,True,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,83803.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Baltimore Oriole,Icterus galbula,179083.0,Unknown,BAOR,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,93655.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,88350.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,Unknown,RBWO,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,84865.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,83867.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,Unknown,EAWP,False,True,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,85846.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0105,Grassland,2018,2018-05-22,1900-01-01 06:43:00,1900-01-01 06:53:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,Unknown,BHCO,False,False,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,94215.0,False,6,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,Unknown,BGGN,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,88038.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,94228.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,94257.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,Unknown,GCFL,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,85791.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,94257.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,Unknown,GCFL,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,85791.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,Unknown,ACFL,False,True,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,85824.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,Unknown,EAWP,False,True,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,85846.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,Unknown,BAOR,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,93655.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,88350.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,84781.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,84781.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0090,Grassland,2018,2018-05-22,1900-01-01 07:02:00,1900-01-01 07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,84790.0,False,7,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,Unknown,NOMO,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,88394.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,83867.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,83867.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,Unknown,EAWP,False,True,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,85846.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,84790.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,True,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,Unknown,COGR,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,94206.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Female,Eastern Bluebird,Sialia sialis,179801.0,Unknown,EABL,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,87184.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,Unknown,EABL,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,87184.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,84781.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,94257.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,Unknown,CACH,False,True,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,265876.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,94257.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,True | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,Unknown,AMCR,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,87106.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
ANTI,Unknown,Unknown,ANTI-0053,Grassland,2018,2018-05-23,1900-01-01 05:40:00,1900-01-01 05:50:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,84781.0,False,5,10.0,5,May,"(18.89, 21.52]","(71.35, 80.5]",Summer,False | False
